,142,601,602,715,Spy,Lqd,Gsg
2022-03-21 02:00:00,,,,,0.03795901422773218,-0.031632141413444725,0.07459216266492796
2022-03-22 02:00:00,,,,,-0.013215747650625498,0.014146852470824145,-0.06126606950859814
2022-03-23 02:00:00,,,,,-0.00755174164318384,-0.005708911856336263,0.08521150604474381
2022-03-24 02:00:00,,,,,-0.01615150005577648,0.018827363106319384,-0.06645182314494791
2022-03-25 03:00:00,,,,,0.03675070327718233,-0.0073993342654846694,-0.01722243889719688
2022-03-26 03:00:00,,,,,-0.026786804606277137,-0.018793479976324856,-0.013129716934492608
2022-03-27 03:00:00,,,,,0.01434014179083154,-0.025977018982948574,0.0011359343589423254
2022-03-28 03:00:00,,,,,-0.028010772877296142,0.0189562180863041,-0.019023511578511454
2022-03-29 03:00:00,,,,,0.018243633565808937,0.07851153889716889,0.020071548310876652
2022-03-30 03:00:00,,,,,0.007861478622408491,-0.04058640726537188,-0.0010602743007287474
2022-03-31 03:00:00,,,,,-0.00515964572206673,0.002240509712190031,0.002111636673481465
2022-04-01 03:00:00,,,,,-0.012531736651060554,0.008254118196466598,-0.011161175536283041
2022-04-02 03:00:00,,,,,-0.010977977463310862,-0.04807714739184887,0.009275679942100767
2022-04-03 03:00:00,,,,,-0.007707377639703417,0.012983903195705304,0.0037115110425667286
2022-04-04 03:00:00,,,,,-0.009428832403474585,0.014416946865967395,0.02359453856375926
2022-04-05 03:00:00,,,,,0.01422389202186558,-0.007145603675052459,-0.027191190804609966
2022-04-06 03:00:00,,,,,-0.02521402324828037,0.029867036492142507,0.011216199818574468
2022-04-07 03:00:00,,,,,0.0125885744899088,-0.025469761499094745,-0.021781460623089277
2022-04-08 03:00:00,,,,,-0.013342199866323123,-0.022233075257344304,-0.007558314608680949
2022-04-09 03:00:00,,,,,-0.0033783452398650216,0.042833121539239905,0.04547581462484951
2022-04-10 03:00:00,,,,,0.022986677468012084,-0.01910193062635901,-0.032094997606057385
2022-04-11 03:00:00,,,,,0.010992460011730154,0.009454095621872494,0.021877754006026873
2022-04-12 03:00:00,,,,,-0.005631945065626809,-0.038431381387378005,-0.02055494641965483
2022-04-13 03:00:00,,,,,0.0029406493703816317,0.019318822896688737,0.07102281345908135
2022-04-14 03:00:00,,,,,-0.01930598445535303,0.015727897041940775,-0.07042291741127349
2022-04-15 03:00:00,,,,,0.02478729870315144,0.0012053257227844227,0.06697506056155378
2022-04-16 03:00:00,,,,,-0.03317624730859692,0.03611070360152557,-0.05957254119854172
2022-04-17 03:00:00,,,,,0.0021014081823740316,-0.008947845158347345,0.048565634574083916
2022-04-18 03:00:00,,,,,-0.0004483516761244477,0.04243319201122264,0.013168447420768281
2022-04-19 03:00:00,,,,,-0.012925284755965438,0.005895895682669794,0.015093224497077173
2022-04-20 03:00:00,,,,,0.04210414786626493,-0.043458339949305924,-0.02232681206351239
2022-04-21 03:00:00,,,,,-0.02837081927138474,-0.002164663916681797,-0.008771636074695666
2022-04-22 03:00:00,,,,,0.0011264225651190785,-0.022261381097069877,-0.029910114967306112
2022-04-23 03:00:00,,,,,0.012792870587242211,0.028195556977312908,0.0005477787759120556
2022-04-24 03:00:00,,,,,0.020430787427745845,-0.060048471080719645,0.008427012212636864
2022-04-25 03:00:00,,,,,-0.007977405238889568,0.04745187569699083,0.021333564474816713
2022-04-26 03:00:00,,,,,-0.00867011525997552,0.012144229947594454,-0.036582870319884164
2022-04-27 03:00:00,,,,,-0.00900217377189727,-0.057074542725847444,0.022522355893595858
2022-04-28 03:00:00,,,,,-0.005061360679890825,0.01213026178394716,-0.032985325088416784
2022-04-29 03:00:00,,,,,0.01349965833604494,-0.007936502492914,0.026755919228631964
2022-04-30 03:00:00,,,,,0.005926900400168078,0.029808939761404307,-0.02554784287016376
2022-05-01 03:00:00,,,,,0.021521478320846832,-0.019447013723255746,0.010035671430245419
2022-05-02 03:00:00,,,,,-0.0022074934908067334,-0.00617658700335566,0.02213314310958281
2022-05-03 03:00:00,,,,,0.005658158087006315,0.00824091229525048,-0.00807979980308271
2022-05-04 03:00:00,,,,,-0.013168757643187368,0.0038105214388397535,-0.02960721402239419
2022-05-05 03:00:00,,,,,0.007805358294415754,0.008332147710800708,0.002310042734698481
2022-05-06 03:00:00,,,,,0.0003616421664449643,-0.02458749724922038,-0.0030916927610805667
2022-05-07 03:00:00,,,,,-0.004995016233813265,0.022276572259938066,0.0009704615626497937
2022-05-08 03:00:00,,,,,0.007552274821065019,-0.00738572803831572,0.002862832467624088
2022-05-09 03:00:00,,,,,0.015316880515924947,0.01714488263396685,0.006178572476345234
2022-05-10 03:00:00,,,,,-0.003743472018835181,-0.012606186368650962,-0.0009745545952966062
2022-05-11 03:00:00,,,,,-0.006916344478981817,-0.020152244152161214,-0.00014683284970373744
2022-05-12 03:00:00,,,,,0.0026791402650507834,0.009336584403481618,0.006069257322101063
